applicant_id,recharge_freq_per_month,recharge_regularity,tenure_months_on_number,utility_pct_on_time,utility_avg_days_late,txn_freq_per_month,txn_regularity,merchant_diversity,platform_tenure_days,kyc_complete,gender,region,repaid_on_time
APP100010,6.644026361820945,0.6258401621361319,35.89920479976007,0.9909349646251173,22.766052912139823,9.77234708296842,0.244681184482391,5.116721299511192,105.34963041236207,1,female,rural,0
APP100011,6.94495735646816,0.6375542744559692,41.38872645859303,1.0,17.46244941017443,19.07177957171117,0.7981385706131284,6.7693273944288865,1.0,1,female,semi_urban,1
APP100012,8.268943313336454,0.9953999733712457,45.74094372781653,0.8452150886139294,10.50542538541765,29.2629054670642,0.9429634413517363,10.70479358978794,307.5740195816119,1,other,rural,1
APP100013,6.456369114843208,0.46408782379126456,27.140359868794587,0.7729231798245558,5.068583117541893,9.353025681599512,0.6355949844954425,3.235941868702997,264.9238356250619,1,female,semi_urban,1
APP100014,5.994269601989633,0.4335711717592891,39.906074264141424,0.7539252580406789,2.3964978169000895,16.36901446989376,0.6424371586339986,7.065774561605826,251.30879423360216,1,male,rural,1
APP100015,3.7265374393858632,0.6959101248437647,32.32241320919146,0.6359647178234502,11.325270953757055,14.872197008944081,0.42875578829186406,5.1259556349728195,68.20153036547885,0,female,rural,1
APP100016,7.624628237857656,0.5962646797980596,23.53393227607495,0.46174071790863996,6.436024409247897,0.8624665360923327,0.42843652467793364,6.183707338774041,214.79669914979075,1,male,rural,0
APP100017,7.121912387184488,0.45898462293607956,10.904564039290246,0.49011134566461534,4.386094054665449,19.883706243770234,0.6322117873527493,4.161018895065331,57.90486995604631,1,male,urban,1
APP100018,4.057157194908848,0.48852881795406267,15.87693915186253,1.0,13.713883574757332,12.258099111736659,0.42985847511328307,5.4779353775136315,214.92790859929215,1,female,semi_urban,1
APP100019,6.3073533465261535,1.0,46.121463189890314,0.7320795793217153,7.323127828495168,13.386050890630472,0.727989831522788,5.367305292372602,216.62915198114894,1,male,rural,1
APP100020,9.476726155322414,0.8465121308757932,10.588252299211021,0.8192801306757852,0.0,20.157217109798527,0.7572092070417934,8.480458603763244,364.91911516968537,1,male,rural,0
APP100021,5.519821562470021,0.6322697333308316,25.59591027457433,0.5239105013254696,15.23703606390259,11.722326985733549,0.7547445337370021,4.449905947743748,208.9882990777223,1,male,rural,0
APP100022,10.036558318085032,1.0,34.664525179390765,0.8411743468950202,2.402723001153287,14.078756228202021,0.8526079251751097,4.657264820063947,289.9116794220558,1,female,urban,1
APP100023,7.892451005040129,0.8078309277015135,27.514951295292057,0.44826762218201793,0.0,21.333372169247106,0.48469329756327517,2.5832773247850893,259.6447675697643,1,male,rural,0
APP100024,5.842894026241776,1.0,23.868097628906707,0.6747862786438819,0.2773622142490222,5.050873680143358,0.46952948342792633,7.443822030000423,149.67780063292028,1,male,urban,0
APP100025,7.5731020985385795,0.5755461272366436,38.23530436021219,0.6041404117133056,3.5786602723616654,12.01692270506835,0.5924901018655823,7.390589430208825,391.60181697321906,1,female,rural,1
APP100026,4.483312816480896,0.39442090839422744,20.99284606391444,0.7805911393354247,13.403754072875046,5.6676156625279095,0.7034725879187115,3.5957659050661084,1.0,0,male,semi_urban,0
APP100027,6.0797072360161994,0.8701322637703592,64.59150553806364,0.5644825962566268,6.143703845420359,14.130026044911322,0.7911181608605826,6.609995530718612,396.6774695584608,0,male,rural,1
APP100028,4.639302625953701,0.7502224902634755,30.22408514459311,0.5346712339095696,14.55718477807499,20.50014817537943,0.7246602476936244,7.336247056601316,125.3226175806365,1,female,semi_urban,0
APP100029,8.04953583805862,1.0,57.033760012808656,0.5872542210842453,1.544843223314375,14.23684205295945,0.7438363446268638,9.749385387924319,357.14453354433203,1,female,semi_urban,0
APP100030,5.417669475775825,0.41398550803941986,11.287488785788263,0.5449274694536763,7.1206002601738945,20.71750712742889,0.6709692870218957,5.8418983409851135,309.31458803928626,1,female,rural,0
APP100031,9.333101547029573,0.9327567378067154,51.650494467440986,0.7991911189503642,9.772633813029413,19.970187754121163,0.5809968953277618,9.285136877372492,355.8978556168593,0,male,urban,1
APP100032,7.460241943365917,0.7746517439159966,25.62626343083418,0.7887111865746879,15.474351205409928,4.508359109149427,0.6981072100478415,7.720058331613024,188.21376375477826,1,male,semi_urban,0
APP100033,5.723842255473004,0.7039841314720047,20.41763577080755,0.5382034357111205,11.708170608541053,0.0,0.3061338908802872,1.2226218739378978,185.63822661136982,1,male,rural,0
APP100034,9.443041036064134,0.7268280211950648,40.74058148846118,0.7622231643484229,6.38602166173897,18.3159559749315,0.46362812462956626,6.914502704049137,142.67956667738179,1,female,urban,0
APP100035,4.53313895804991,0.6399966550897755,34.661775854629155,0.6149661453159067,10.446235499055721,4.600368431929226,0.8171052150317091,2.57140212638304,1.0,1,male,urban,0
APP100036,6.245412853676842,0.4730456067890309,22.59652000977077,0.5341329734747505,6.06039471943977,10.652182650360775,0.5319756860991651,6.303215043105674,151.46778114540095,1,female,rural,1
APP100037,8.747177533630103,0.7873740881239633,33.977219544235254,1.0,14.390120665471958,19.3129386318802,0.8302262192518546,7.8788129428208515,290.70229873357255,1,male,rural,1
APP100038,6.126339732624702,0.5294627696055684,22.571909452308798,0.6204906095734952,5.78394526555394,19.074174378720365,0.3518856485110738,4.133145687865916,171.27452450492285,0,male,urban,1
APP100039,10.50343578158116,0.6300524311483685,42.117981088073385,0.8363905942532963,7.940133398908774,16.480158549266296,0.7981994097018096,6.6654282755882575,354.32722444586074,1,female,semi_urban,1
APP100040,4.547851806916678,0.7334267001923269,40.735949032628845,0.9272357981336913,0.0,16.35901026382608,0.869866770046986,7.600569471242166,365.8115779798012,1,female,urban,1
APP100041,5.291781209497077,0.6998086648848604,21.305689312478528,0.7146732235227379,9.111536876829668,23.538730310363487,0.711917226946067,9.861748400917211,182.2207219107378,1,other,rural,1
APP100042,7.303728669589015,0.5681598861008945,33.5244924689247,0.7295317777753488,2.6014601203118657,15.239777695162436,0.7609594297106727,4.880199115498671,236.30176165909867,1,female,semi_urban,0
APP100043,4.186545299523953,0.34399503032810885,4.680689365868879,0.46867459390984384,22.02708232185377,10.819887758943239,0.6242445684264911,1.4037897708616807,1.0,0,male,semi_urban,0
APP100044,3.4996900101943993,0.9045088039651705,26.31357941030962,0.6652406113503623,20.124995052559953,16.260525370299117,0.6167889338581316,2.3871961036204645,1.0,0,female,rural,1
APP100045,4.47403283907672,0.5619788429045193,16.28015520974833,0.6693348235949862,13.030980325464185,10.384162108804485,0.24639574279869447,4.052695155552073,82.44120018099534,1,male,rural,0
APP100046,7.469773756478526,0.8732536661477642,38.323477363883256,0.843186235329018,4.242848672903774,21.379180897574354,0.6319570594378415,13.602485866547704,298.0517137301484,1,female,rural,1
APP100047,10.167686618177019,0.5580996607287239,35.52700629698929,0.688854102465641,2.7948335033542264,25.316292424191047,1.0,9.20374311594143,242.68387449832323,1,male,semi_urban,1
APP100048,6.939408068691707,0.7783668647427491,33.91388436492413,0.8636136512381578,12.147097652731725,0.0,0.5057570327643103,4.690946182030536,156.64895406087672,0,female,semi_urban,1
APP100049,9.079375167453971,0.6997428522135632,31.738665420748468,0.7844622346969677,10.932769209946398,13.224600957577648,0.6313680147877564,5.492793605026339,189.62162619424436,0,female,urban,1
APP100050,7.084613825089649,0.797960862454808,57.419913973495234,0.671814196499073,2.6897538194719006,22.102765427907368,0.7309291380403262,9.565607410008562,433.6745445382135,1,male,semi_urban,1
APP100051,5.001479416346018,0.6382064870746288,59.26511392530871,0.6658569151328403,12.786806417975285,17.044144401931558,0.5587259134532779,7.642575860873325,261.7156999692954,1,male,semi_urban,1
APP100052,5.738561422294668,0.889878220934605,35.82006022357212,0.5564906806874427,1.3271733918693656,13.967787857543819,0.903230901807848,8.31469233800168,161.13233699105183,0,male,semi_urban,1
APP100053,9.836737888023318,0.3172658443128353,50.44061613922206,0.9070711333593624,13.532356453524258,23.488744754162532,0.9500585068939172,7.902914857547884,336.2288301552669,1,female,rural,1
APP100054,8.378090107325132,0.6265212275733612,27.518963898247062,0.7781516015560604,4.131448201165262,13.818696330503368,0.8322691341144457,7.035244356623375,170.03682370197953,1,female,rural,1
APP100055,6.655530995423685,0.6511529024077614,39.760174123608394,0.6907540790783397,5.35506341975516,11.155687480994429,0.6940051117083007,4.675696998777772,223.7938863462325,0,male,rural,0
APP100056,5.500181375996435,0.5574575601636611,10.859341537059295,0.4603252912276233,14.116331734965822,5.530411297967206,0.5903047939023701,4.389666308937274,73.48095157671361,1,male,rural,0
APP100057,7.893517423498468,1.0,35.6879577198433,0.7510667650009157,7.849164525649977,24.411692028556658,0.7210010534388615,7.472028951207807,378.1014806157385,1,male,semi_urban,1
APP100058,6.535127692111581,0.7304836969808693,42.669821147678924,0.934340672333543,0.0,8.628252077378201,0.5708543855255135,11.887986113500208,336.6487079331077,1,female,semi_urban,1
APP100059,5.897563188342463,0.723720982386922,25.709136322563413,0.7429601230520495,9.962908390165985,17.693746579730913,0.2810140336355499,5.604928782438456,54.05435959457418,1,male,semi_urban,0
APP100060,9.08067308139092,1.0,31.433768617967814,1.0,0.0,30.233122176743006,1.0,7.79794572593582,293.25278478456056,1,male,urban,1
APP100061,2.45111024134406,0.6173649469724644,4.8393358308000565,0.28604440868981007,11.034415371975284,3.014315018181859,0.41602737382421306,1.0,366.8178245970674,0,female,semi_urban,0
APP100062,5.247196961103349,0.4246455088455501,20.429113546106528,0.5010152554982665,10.936656453157294,11.420514851902112,0.5037078345589343,1.7179308557645423,1.0,0,female,semi_urban,0
APP100063,4.541701095088522,0.3860190320684518,15.405129664853426,0.6265257098040196,13.733078976455285,9.585057677452664,0.5299787747046941,1.4073800329747712,54.22702818349717,0,female,urban,0
APP100064,6.584731995208837,0.7613801600702488,11.487555501066836,0.5580466689683186,5.826172100637182,20.74291260732909,0.6261825204149165,4.074719522972853,111.78388954849945,1,other,rural,0
APP100065,6.9398243972729565,0.9552399928298003,30.05399149024607,0.4856946264050982,4.947743899015384,20.177579001807935,0.7123497768332572,4.230583276759893,112.06072613889619,0,male,semi_urban,1
APP100066,8.082653828460769,0.7649335090042717,27.283798959503628,0.5129243433214536,15.113071987345787,25.11767510687696,0.7334091194959392,5.006720823471088,102.43245894529922,1,female,urban,0
APP100067,7.445909093290844,0.8927281985535847,32.46313760477362,0.9586410627014226,18.05107650523655,7.574815223331838,0.5445055425445018,5.523977712184884,206.00335537562174,0,male,semi_urban,1
APP100068,4.880518980891297,1.0,30.52882866853203,0.4867359860373365,5.247982958328295,13.310290917172635,0.7612002693887931,5.235770352483503,213.1914302452234,0,male,semi_urban,0
APP100069,9.541252908265966,0.962822680855804,47.00600202858255,0.8865027102315026,8.29370485105606,13.240309444049146,0.7108607043227293,8.330575847220086,169.52935253958032,0,other,rural,1
APP100070,6.646159514739774,0.475846831999591,17.00302762309515,0.6351092328506736,12.006074798479183,9.45351960204885,0.6120965892483714,3.0142438106771685,120.5767315612649,0,male,urban,0
APP100071,7.329988164489948,0.6785250283877775,23.269647533461594,0.6691569010976716,0.32574936116286324,24.791559675481132,0.4361336956191736,7.847119639613768,115.79058973692237,1,female,rural,1
APP100072,6.930712193349591,0.7973256664449541,29.539291800388604,0.5552883408212335,7.83138015625471,11.930671627145905,0.4897471045043855,4.641844349743493,23.501381363515534,0,male,urban,0
APP100073,6.025800418384558,0.6593346711011527,24.266798906471436,0.8396036467289283,0.0,19.755287836947353,0.5468399082905165,4.844105199578767,297.10957428764516,1,male,urban,0
APP100074,9.564909079764016,1.0,35.42711288736869,0.8475673562822895,5.970818405294324,22.779711731463784,0.7838826713742166,6.311754106488831,219.29897219666952,1,male,urban,1
APP100075,6.718735696790185,0.8436902355385009,28.793078518746572,0.8040989175229608,0.0,24.938847227798327,0.9524736194999208,6.140158570471511,202.0077192184005,1,female,urban,1
APP100076,7.558141923420471,0.7993600562322206,34.141910177105224,0.7880605096117492,6.947356677313013,14.848657528914291,0.7229178642988955,3.9032170194911684,326.11939201943704,1,male,rural,1
APP100077,6.921222420134078,0.6696029937714587,35.451978131678786,0.5583592939793712,20.077264364786565,12.567495490534327,0.9718964961707037,8.53920012621741,339.27226948026623,0,female,urban,1
APP100078,8.614481601654752,0.6867780358071167,6.901350443836563,0.7545952224419086,17.266024564674,10.396590897987418,0.7229474000386229,7.13951066939368,203.52472693325805,1,male,semi_urban,1
APP100079,7.548048527185605,0.78403722554212,23.99280620797088,0.6815463477483475,2.339014496081684,3.956535300513984,0.6809446415353577,5.874883562467483,164.45114772666147,1,male,semi_urban,0
APP100080,6.9949843888368,0.39758545914278476,10.280729974542538,0.5627194187030001,5.095752722580188,11.533144535541052,0.5606675901803437,7.509695409996134,139.16036399887346,1,female,urban,0
APP100081,5.089162142704565,0.6825496779137321,42.27450283241784,0.8568443863381503,12.757304182525285,18.638683702630477,0.7676502238278912,8.209301443994393,187.63823941930022,1,female,semi_urban,1
APP100082,6.491961452135331,0.516325346916531,10.994077660542057,0.6653724927466017,2.9302630813664345,11.9692278674719,0.7572817365047715,6.432638249643784,206.5347038796767,1,female,rural,1
APP100083,6.291773772516796,0.6763546138028906,32.581035470876145,0.7144460948407569,11.64588216330538,16.217636398863604,0.5116683215351601,8.472297406474091,302.4975880092183,1,other,semi_urban,0
APP100084,12.495161766877649,0.6995184400125108,47.86999204106166,1.0,17.521572331777463,23.56489360531471,0.8939893628740296,9.612781835190784,296.8242597272539,1,male,semi_urban,1
APP100085,4.221765833084576,0.7332372410197772,21.209982303793186,0.4456689126216611,15.525848878551212,13.497215074742757,0.3206163511550756,3.9366361623032815,120.78057315695162,1,female,urban,0
APP100086,7.425258532473181,0.8745326521282268,27.492452906496496,0.8234082445179876,13.18427543662528,10.062084591909882,0.7572557992865242,5.94036713869717,179.58939607117424,1,male,semi_urban,1
APP100087,7.008004363424368,0.7719201671507957,32.37352782782638,0.8537891535990179,13.764488410758245,10.419923493830716,0.7998596148217345,5.54313017552756,260.7448940344935,1,male,urban,0
APP100088,5.1725636939349915,0.5469713573404396,43.710419787017884,0.9417931646212447,3.9153523929863496,20.620734280989314,0.7413582048093158,3.526425285185053,270.98480287243996,0,male,urban,1
APP100089,6.798702988714307,0.7244635237199005,32.450420521631976,1.0,8.079521888805942,19.904223099729116,0.35011788868659255,5.182215614497555,73.95077544524804,1,male,urban,1
APP100090,8.081530922848144,0.5295465634912653,10.456914593905871,0.6642575507688451,2.110932388317069,23.30326426478367,0.42217859166848803,10.23283061645771,73.38538522969327,1,male,urban,1
APP100091,8.782967203199874,0.788198244796532,51.40363066348425,0.7188884092810763,10.589411859689463,27.029239120736186,0.8722728749799495,6.550924760443874,262.8711221205603,1,female,rural,1
APP100092,5.612858296168876,0.9346781586964426,46.383495075687776,1.0,0.0,33.95261500417303,0.45389201554596065,5.049986129945982,400.534256777311,1,female,semi_urban,1
APP100093,5.712625550620046,0.8196898295957288,27.047912654170723,0.8332696208833746,12.524346125861529,12.07987972030892,0.7050742657945523,7.225410643434406,293.1539433388677,1,male,urban,0
APP100094,7.363479243548378,0.6930765004040591,3.189762025908358,0.5188083091897379,16.383347664405644,19.000309190348023,0.700411157366117,4.940224047196937,220.27772764899163,0,female,semi_urban,0
APP100095,5.727736989533776,0.745130907839731,14.089329559715752,0.6361258685767703,10.56918205464058,3.2179351421165574,0.6407269467411987,3.7369485670927336,88.71004215265908,1,female,semi_urban,0
APP100096,11.139595027127456,0.8931331246665953,35.12049769577074,1.0,0.0,34.67874756863034,0.8064907982931658,8.768346243197154,457.4684257938437,1,female,semi_urban,1
APP100097,4.054839177165218,0.5671866380851324,9.037068470156196,0.6306979246934813,10.573811520509176,12.384518440309364,0.5935516752303834,5.865936408479097,71.64092317178842,1,female,semi_urban,1
APP100098,8.482869962743578,0.8018141204432445,26.004359651947762,0.8306354952241053,4.5610655192879515,16.24835201321901,0.6447900770270831,8.474650566057294,157.3817671132071,1,male,urban,1
APP100099,6.832514212057545,0.8292463006592555,24.035070851971547,0.953944854176838,9.01736697549689,19.61337238544785,0.4206687932335821,4.822600727092404,77.07213513561241,1,male,rural,1
APP100100,8.31174972486161,0.5496019768149897,18.839507814269552,1.0,5.927178683092907,4.634570096471638,0.672037474324273,5.830317988885657,125.09050209000495,1,female,semi_urban,1
APP100101,6.842656391605711,0.7460273214841804,36.422462108841344,0.7496824252303553,4.155920752215989,9.085223546755255,0.8450464919341178,8.02059231700921,124.33008454466544,1,male,rural,1
APP100102,6.081308158580033,0.799354420359606,45.47084978710251,1.0,5.711964560438278,22.753439387472692,0.9327868754048447,7.714500604524579,456.03444402074115,1,male,semi_urban,1
APP100103,5.487589306405665,0.2129579429662692,8.327096465505226,0.3977539412692348,17.58914013231046,7.440956015207759,0.34238883242525736,5.304099288985126,191.37542494116622,0,male,semi_urban,0
APP100104,5.279500320433401,0.6956673629766889,17.444812815874286,0.6495899544757063,8.994629741123989,21.895339064169445,0.6730566845726154,6.823362198698213,162.93371237379355,0,female,semi_urban,0
APP100105,5.578904850582929,0.44870495724046633,20.310909901217403,0.5937758238377069,1.766966201601182,7.398164749380535,0.7732488232693511,2.37364233579388,209.18757138704518,0,male,semi_urban,1
APP100106,5.653442271842923,0.8047727592965692,32.52407920967539,0.504680418811162,11.910433640792252,25.477921319153392,0.8943595437523767,10.300738370658774,197.27591412961388,1,male,semi_urban,1
APP100107,7.671421866019115,0.35224556250982236,25.269237548818758,0.3524041303899116,9.869040395396873,7.799129114144624,0.6572076057503186,1.2716719911651282,1.0,1,male,semi_urban,0
APP100108,5.647008648085728,0.5539606323662222,16.14636115647501,0.7466544165836424,19.644700806553132,11.697914612008736,0.3636093963564376,3.863324883495644,112.81121354134228,1,female,rural,0
APP100109,8.2902672327008,0.5634744177617821,38.15067359704811,0.7120318566723391,9.840017310269157,10.606497638566399,0.6203749964729145,5.93761276576088,223.70232558311932,1,male,semi_urban,0
APP100110,6.5182024260284175,0.891263193441215,36.83812292178256,0.5811357506223707,8.293730210669407,14.02383819807135,0.7606024309869884,8.303008939818213,257.68748312513287,1,male,urban,0
APP100111,4.9899267438578,0.5787423774742254,1.0,0.9122236453509123,7.284305570203353,15.371173453534883,0.7542609892958079,5.372749290489017,143.79083271126188,1,female,semi_urban,1
APP100112,7.583334629111137,0.44569041482978844,22.477737552683934,0.4538058255381763,12.474283819932483,8.37208748647577,0.6110136632020255,2.8789846369433514,206.75727038864477,0,male,urban,0
APP100113,8.10860929579175,0.8358925235851786,47.71903494951052,0.8549862003731776,22.53941013025065,12.009752079649552,0.9843436573253275,7.104589062313799,228.5561315110233,1,female,semi_urban,1
APP100114,8.484182025809774,0.7727566308127558,43.36429930266306,0.7811795841613925,2.5695616250203464,18.92608637494442,0.5074516344101052,7.349084838717512,186.231916850348,1,female,rural,0
APP100115,5.795538328062979,0.8664492333299114,30.184453833744335,0.7948904965192177,12.706362366830586,19.67645243989111,0.7935839181327734,8.639746334125684,312.46213621623394,1,female,urban,1
APP100116,8.476139387565352,0.6923896355993022,42.36452872120891,1.0,3.407161608863362,15.19694137950952,0.90206410124675,8.07167811153913,263.06477297510173,1,female,urban,1
APP100117,6.522491612419934,0.6569246074525292,25.05988674355079,0.7545598932196056,16.483588177658767,14.173976237380382,0.6920282168068052,3.2022372000571178,246.36748049342845,1,female,urban,0
APP100118,5.779885881799471,1.0,42.067817780859656,0.8858255299985494,0.0,23.33145111322583,0.9420399142445246,4.017048700514179,66.64286249258777,1,male,semi_urban,1
APP100119,5.217388911697237,0.599176186341846,10.00517423649277,0.7389748780841295,19.997059307379836,19.153055608955512,0.4355928572085609,3.5129006773342684,110.0421090948217,1,female,rural,1
APP100120,7.409187171626693,0.7973333499709528,30.188957434061784,0.6120775958189252,7.278794632891515,20.154509394009096,0.9629357719244922,7.1497358141545035,315.73872403440157,1,female,semi_urban,0
APP100121,7.246449355965791,0.46062983788734313,47.26651017404356,0.9061885558545606,6.318718128581948,6.4660406031912725,0.7844667515307873,3.9349184090233225,261.7872551744821,1,male,semi_urban,1
APP100122,10.134079348258943,0.6330357654546135,35.81791151161865,0.6345622169206323,10.382156440602534,21.287232943298825,0.6981535547665517,3.7302045192440225,235.8342148717866,1,male,rural,1
APP100123,4.954649445845051,0.6625967149943839,35.70649624069796,0.589438322121467,12.442199174736597,14.517787118329952,0.38072910811956595,5.832689299807699,156.0879087426586,1,male,rural,0
APP100124,7.316692650683994,0.7406782482448563,67.97059224365952,0.7737342351223939,0.0,16.025474621579995,0.792150752031374,5.802423032759032,290.2365002822617,0,male,urban,1
APP100125,13.170404906858892,0.9288882080115759,37.384745684850714,0.931332165805052,0.0,21.472748454129956,0.8637556304726607,6.115802020525729,178.529151551086,1,male,semi_urban,1
APP100126,3.6164235291276396,0.5814875734970079,1.6243979428699973,0.44725782999962793,23.509156645906856,8.305335786600276,0.4733615717829968,5.49398495205289,40.584169453239134,0,male,semi_urban,0
APP100127,4.384528952626725,0.3469966642437039,13.367790058483772,0.5265121226562643,12.321214090725668,16.17135624539079,0.3618339193171739,4.59156757342539,113.99099693922042,1,female,urban,0
APP100128,7.941698431487566,0.9508604747453304,49.860735088132,1.0,1.4855948908508507,18.648978181550955,0.86460648114318,10.022261987344644,329.4830375298871,1,male,semi_urban,0
APP100129,5.876478354923532,0.466372725592505,38.13875075729071,0.4775843945165179,6.976775384632539,17.095052817518166,0.5301383700113772,6.065910687010166,168.72062965500098,1,male,semi_urban,0
APP100130,6.895193119141531,0.5704991024367253,51.391139799274,0.7080220970910973,15.839039103020182,15.84335753401583,0.8140330640870518,8.327494668591049,149.2515746267947,1,female,urban,0
APP100131,6.266479535288421,0.5934417252566992,16.94365372022832,0.39927728677725016,10.483778189325985,8.948087048097689,0.7303047321728695,4.947186216533991,1.0,0,female,urban,0
APP100132,7.562511881252209,0.9321554709571269,34.61974693357748,0.8228922181606466,11.323257350248095,21.5074483760392,0.5244877080935624,5.2531599048849,275.5767751574838,1,female,rural,1
APP100133,9.333211173994936,0.5972564024438968,27.187710464126358,0.6698082652993578,4.6525244856214,13.234781328301642,0.7187808248407052,4.826660532244888,303.7346875911642,1,female,urban,1
APP100134,10.160750930886552,0.8284665292779597,14.498398020076248,0.8503835599609203,0.0,21.467725064729482,0.9287168766265532,5.559985679311659,378.5864422014538,1,female,semi_urban,1
APP100135,9.831424376966964,0.8913094848940946,44.71505033477466,0.7151949763003125,6.629699989029282,23.531247120020687,0.9012649516847786,9.078732989711355,238.876442286631,1,male,urban,1
APP100136,5.344368667274718,0.6505973774778027,5.141861735677244,0.7522235280926549,18.695254419070757,0.0650692525754959,0.262113045251254,1.0,109.97612769271582,0,male,rural,0
APP100137,8.133909025528606,0.8423248498602414,33.258396099350726,0.6962287883727749,5.838197068491462,19.39893004771853,0.7356200468561461,3.699040436632889,121.23623660720335,0,female,semi_urban,0
APP100138,5.659746880575396,0.6611594952383171,13.1454374300831,0.7701569601031101,7.049237198249908,20.233625124438746,0.5863476319072644,6.130829640884507,230.5084908095574,1,male,urban,0
APP100139,11.178522474098958,0.8805244309055429,25.193905117273673,0.8816996684576194,7.478897369867283,16.60674925864588,0.7160041770424516,9.370701451895645,493.159883406466,1,female,rural,1
APP100140,6.985194477039838,0.9498197360127068,37.201225073392074,0.593844134022808,8.466122141618907,16.20667893766003,0.5637327822873625,3.984274474802754,329.031759845891,1,male,urban,0
APP100141,5.922332657246617,0.9308458794707414,30.41630191173171,0.5914051566580254,19.142632769302484,13.16370967971218,0.7232544744845198,5.324490938356646,114.43162025074275,0,female,rural,0
APP100142,4.325262620135715,0.718162767101334,24.384292018117506,0.6862416803979494,8.38004899881852,15.680571484659282,0.5154365553268604,2.3546192302771862,144.4191419241549,0,male,rural,1
APP100143,4.458858897728804,0.6724212105302552,44.065962337273504,0.40310813174329746,8.141579959266316,12.704759353206994,0.7210711944837623,3.8634271154351785,139.01691095235594,0,female,semi_urban,1
APP100144,6.467968952403503,0.4959401855623628,33.73614345250455,0.3273248359012758,11.773949495016929,5.018891114561485,0.4516776016246543,5.202260219491606,121.49762921254539,0,male,rural,1
APP100145,9.33594277361993,0.4098621806546623,16.740642212280104,0.5216096154683657,5.784069817272491,8.850111655864591,0.48870277505383586,2.8775344233083624,19.377398746401838,1,female,rural,0
APP100146,6.200714659824834,0.6617452918370491,46.40354563408775,0.5577184655005092,0.0,15.111294225509587,0.7161332632107369,5.542025349775658,241.71193029619855,0,male,semi_urban,0
APP100147,9.508219788829477,0.8493336602098562,59.545484467731015,0.8224638727097897,4.0319105267076845,16.961184224379675,0.6544476685076571,8.931704356340594,118.77710865998677,1,female,urban,1
APP100148,9.060097224669233,0.7988993100417966,39.14006024618254,0.9331033710734058,6.600073787843179,22.432776430847795,1.0,9.708818904103596,145.94891666903516,1,male,urban,1
APP100149,10.409454818169813,0.9169302305585358,41.908559075789626,0.9806636471537852,3.5577236815710793,17.398545253380085,0.8369335082146465,7.449665737196692,485.6051131245673,1,male,urban,1
APP100150,9.22456541433542,0.4083069233429759,22.87174677408994,0.9136486260822488,10.261315841442872,6.549955277886793,0.47310208121401437,7.050218301569499,122.35620034953651,0,male,semi_urban,0
APP100151,8.99250835623903,0.6534404080743059,21.81629549402627,0.6999349506015415,4.1805708697561705,30.00248761989732,0.5660195937940905,4.724467680942272,323.91452923004795,0,male,urban,0
APP100152,8.447610959201311,1.0,35.37692248813988,0.8835738108056944,5.04894582131599,30.717923316770502,0.8031025987155853,9.376172768064535,227.36529905427827,1,female,semi_urban,1
APP100153,10.222799372536564,1.0,57.771113237798616,0.9034915096025186,3.1801174619896146,23.818551601673285,1.0,8.859701451833358,142.34677984562464,1,female,urban,1
APP100154,8.595454604785258,0.8359863754267027,38.293968475534996,0.8220428277513679,8.849934232200082,21.432974138788246,0.5702697009087108,8.352968028142278,148.1071635943382,0,male,rural,1
